order,hmax,C_w,ndof,res,L2_error_u,L2_error_curl_u,L2_error_p,L2_error_grad_p,L2_error_gamma_p_u,L2_error_u_n,L2_error_p_Gamma,HT_error_u,HT_error_gamma_n,HT_error_gamma_p
2,0.14433756729740652,70.79457843841381,11521,2.958656731828201e-13,0.06212655975931925,2.5691927423684944,0.533170615160451,25.64828082385572,0.4448888068939903,0.7800618501046964,3.9495103270877605,7.098292227292812,6.526376114213898,1.08975056916589
2,0.14433756729740652,79.43282347242814,11521,3.919283401643971e-13,0.06157802952157507,2.541807979548644,0.5378912673512621,25.996967781282734,0.4405653537972477,0.7800618501046964,3.9919663598957413,7.013985801225546,6.447234304364753,1.0791603151520148
2,0.14433756729740652,89.12509381337459,11521,5.144350050516032e-13,0.06110612164231127,2.5180280550239007,0.5424925586166449,26.332912732449394,0.43681174689799107,0.7800618501046964,4.03296486110427,6.940200081219097,6.377879813072325,1.0699658935538454
1,0.10825317547305482,10.0,4913,60.716550939979896,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,11.220184543019636,4913,68.67827649914682,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,12.589254117941675,4913,77.74381445407623,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,14.12537544622754,4913,88.0303863556088,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,15.848931924611133,4913,99.67173091307055,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,17.78279410038923,4913,112.81994142926982,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,19.952623149688797,4913,127.64748422697953,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,22.3872113856834,4913,144.34945622564237,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,25.118864315095795,4913,163.146130105736,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,28.183829312644534,4913,184.28583103489572,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,31.622776601683793,4913,208.04818830092688,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,35.48133892335755,4913,234.73294276649392,0.5850573342770723,1.3776926924386148,0.3024765925771096,0.6074247250198084,1.2411710445568171,0.780061850104795,0.7633941821358555,3.9320241400160194,0.9468052089571967,3.5105618488740635
1,0.10825317547305482,39.810717055349734,4913,264.7384109948817,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,44.6683592150963,4913,298.4361106840613,0.5852435099219268,1.3620979264433601,0.3024765925771096,0.6074247250198084,1.2418602556929481,0.780061850104795,0.7633941821358555,3.9228023918392507,0.9234840122788665,3.512511232346174
1,0.10825317547305482,50.11872336272725,4913,336.2520446765435,0.5852435099219268,1.3620979264433601,0.3024765925771096,0.6074247250198084,1.2418602556929481,0.780061850104795,0.7633941821358555,3.9228023918392507,0.9234840122788665,3.512511232346174
1,0.10825317547305482,56.23413251903491,4913,378.682286810002,0.5852941556302521,1.3590234620148274,0.3024765925771096,0.6074247250198084,1.2419489697047332,0.780061850104795,0.7633941821358555,3.920291223981827,0.9163358091344288,3.5127621534634517
1,0.10825317547305482,63.09573444801933,4913,426.90590040810525,0.5854445928464516,1.4009243339575639,0.3024765925771096,0.6074247250198084,1.2431687437323582,0.780061850104795,0.7633941821358555,3.9564706190128454,0.992258633219978,3.516212195409247
1,0.10825317547305482,70.79457843841381,4913,480.45764598306204,0.5854445928464516,1.4009243339575639,0.3024765925771096,0.6074247250198084,1.2431687437323582,0.780061850104795,0.7633941821358555,3.9564706190128454,0.992258633219978,3.516212195409247
